0.000000,0.000000,0.000001,0.000003,0.000008,0.000015,0.000027,0.000042,0.000063,0.000090,0.000123,0.000164,0.000213,0.000271,0.000338,0.000416,0.000504,0.000605,0.000718,0.000845,0.000985,0.001140,0.001311,0.001498,0.001702,0.001924,0.002164,0.002424,0.002703,0.003003,0.003325,0.003669,0.004035,0.004425,0.004840,0.005280,0.005745,0.006238,0.006757,0.007305,0.007881,0.008487,0.009123,0.009791,0.010490,0.011221,0.011986,0.012785,0.013619,0.014488,0.015393,0.016335,0.017315,0.018333,0.019391,0.020488,0.021626,0.022805,0.024027,0.025291,0.026599,0.027951,0.029349,0.030792,0.032281,0.033818,0.035403,0.037037,0.038720,0.040454,0.042238,0.044074,0.045963,0.047905,0.049901,0.051951,0.054057,0.056219,0.058438,0.060715,0.063050,0.065444,0.067897,0.070412,0.072988,0.075626,0.078326,0.081090,0.083919,0.086812,0.089772,0.092797,0.095890,0.099051,0.102281,0.105580,0.108950,0.112390,0.115902,0.119486,0.123144,0.126875,0.130681,0.134562,0.138520,0.142554,0.146666,0.150856,0.155125,0.159475,0.163904,0.168415,0.173008,0.177684,0.182443,0.187286,0.192214,0.197228,0.202329,0.207517,0.212792,0.218156,0.223610,0.229154,0.234789,0.240515,0.246333,0.252245,0.258251,0.264351,0.270546,0.276838,0.283226,0.289712,0.296296,0.302979,0.309762,0.316646,0.323630,0.330717,0.337906,0.345199,0.352596,0.360097,0.367705,0.375419,0.383240,0.391168,0.399206,0.407353,0.415610,0.423977,0.432457,0.441048,0.449753,0.458571,0.467504,0.476553,0.485717,0.494998,0.504396,0.513913,0.523548,0.533304,0.543180,0.553176,0.563295,0.573537,0.583902,0.594391,0.605004,0.615744,0.626610,0.637603,0.648723,0.659973,0.671351,0.682860,0.694499,0.706270,0.718173,0.730210,0.742380,0.754684,0.767124,0.779699,0.792411,0.805261,0.818249,0.831376,0.844642,0.858049,0.871597,0.885286,0.899119,0.913094,0.927214,0.941479,0.955889,0.970445,0.985149,0.000000
0.004975,0.004973,0.004972,0.004972,0.004975,0.004981,0.004990,0.005004,0.005023,0.005049,0.005081,0.005120,0.005168,0.005224,0.005290,0.005367,0.005455,0.005554,0.005666,0.005792,0.005931,0.006086,0.006256,0.006442,0.006645,0.006865,0.007104,0.007363,0.007641,0.007940,0.008260,0.008602,0.008968,0.009356,0.009769,0.010207,0.010671,0.011161,0.011679,0.012224,0.012798,0.013401,0.014035,0.014699,0.015395,0.016123,0.016885,0.017680,0.018509,0.019374,0.020275,0.021212,0.022187,0.023200,0.024251,0.025343,0.026474,0.027647,0.028861,0.030118,0.031418,0.032762,0.034151,0.035584,0.037064,0.038591,0.040166,0.041788,0.043460,0.045181,0.046953,0.048775,0.050650,0.052577,0.054557,0.056592,0.058681,0.060825,0.063026,0.065284,0.067599,0.069972,0.072404,0.074896,0.077449,0.080062,0.082738,0.085475,0.088277,0.091142,0.094071,0.097066,0.100127,0.103255,0.106451,0.109714,0.113046,0.116448,0.119920,0.123463,0.127078,0.130765,0.134525,0.138359,0.142267,0.146250,0.150309,0.154444,0.158656,0.162946,0.167315,0.171762,0.176290,0.180898,0.185587,0.190357,0.195211,0.200147,0.205167,0.210271,0.215460,0.220735,0.226096,0.231544,0.237079,0.242703,0.248415,0.254217,0.260108,0.266090,0.272163,0.278328,0.284585,0.290935,0.297377,0.303914,0.310545,0.317271,0.324092,0.331010,0.338023,0.345133,0.352340,0.359645,0.367047,0.374548,0.382148,0.389846,0.397644,0.405541,0.413537,0.421633,0.429830,0.438126,0.446522,0.455018,0.463613,0.472308,0.481103,0.489996,0.498988,0.508077,0.517263,0.526546,0.535924,0.545395,0.554958,0.564613,0.574355,0.584184,0.594096,0.604088,0.614156,0.624297,0.634503,0.644771,0.655091,0.665457,0.675858,0.686281,0.696712,0.707135,0.717527,0.727863,0.738110,0.748228,0.758164,0.767853,0.777208,0.786111,0.794405,0.801868,0.808177,0.812854,0.815144,0.813799,0.806604,0.789261,0.752516,0.673822,0.490535,0.004975
0.009950,0.009945,0.009941,0.009939,0.009939,0.009942,0.009949,0.009961,0.009978,0.010001,0.010031,0.010068,0.010114,0.010168,0.010233,0.010307,0.010393,0.010491,0.010602,0.010725,0.010863,0.011016,0.011184,0.011368,0.011569,0.011788,0.012025,0.012282,0.012558,0.012855,0.013173,0.013513,0.013876,0.014263,0.014673,0.015109,0.015570,0.016057,0.016572,0.017114,0.017685,0.018285,0.018915,0.019576,0.020268,0.020992,0.021749,0.022540,0.023365,0.024224,0.025120,0.026052,0.027021,0.028027,0.029073,0.030157,0.031282,0.032447,0.033653,0.034902,0.036193,0.037528,0.038907,0.040331,0.041801,0.043317,0.044880,0.046490,0.048149,0.049858,0.051616,0.053424,0.055284,0.057196,0.059160,0.061178,0.063249,0.065376,0.067557,0.069795,0.072089,0.074441,0.076851,0.079320,0.081849,0.084437,0.087086,0.089797,0.092570,0.095406,0.098306,0.101269,0.104298,0.107392,0.110552,0.113779,0.117074,0.120437,0.123868,0.127369,0.130940,0.134582,0.138295,0.142081,0.145939,0.149870,0.153875,0.157954,0.162109,0.166340,0.170647,0.175030,0.179492,0.184031,0.188649,0.193347,0.198124,0.202982,0.207920,0.212940,0.218043,0.223227,0.228495,0.233847,0.239282,0.244803,0.250408,0.256099,0.261875,0.267739,0.273689,0.279726,0.285851,0.292064,0.298365,0.304755,0.311234,0.317802,0.324459,0.331206,0.338043,0.344970,0.351987,0.359094,0.366292,0.373579,0.380957,0.388425,0.395982,0.403629,0.411365,0.419190,0.427103,0.435103,0.443191,0.451364,0.459623,0.467965,0.476390,0.484896,0.493482,0.502144,0.510882,0.519693,0.528574,0.537521,0.546531,0.555600,0.564723,0.573894,0.583108,0.592356,0.601631,0.610924,0.620223,0.629516,0.638787,0.648020,0.657193,0.666283,0.675261,0.684091,0.692731,0.701131,0.709226,0.716938,0.724165,0.730781,0.736618,0.741457,0.745001,0.746839,0.746391,0.742807,0.734803,0.720356,0.696140,0.656445,0.591092,0.481790,0.298195,0.009950
0.014925,0.014916,0.014908,0.014903,0.014899,0.014899,0.014903,0.014912,0.014926,0.014946,0.014973,0.015008,0.015051,0.015103,0.015165,0.015237,0.015320,0.015415,0.015523,0.015645,0.015780,0.015930,0.016096,0.016277,0.016476,0.016692,0.016927,0.017181,0.017455,0.017749,0.018064,0.018402,0.018762,0.019145,0.019553,0.019985,0.020443,0.020927,0.021438,0.021976,0.022543,0.023139,0.023765,0.024422,0.025109,0.025829,0.026581,0.027366,0.028185,0.029039,0.029929,0.030854,0.031817,0.032817,0.033855,0.034932,0.036048,0.037205,0.038403,0.039643,0.040925,0.042250,0.043619,0.045032,0.046491,0.047995,0.049546,0.051144,0.052790,0.054485,0.056229,0.058022,0.059867,0.061762,0.063710,0.065710,0.067763,0.069871,0.072033,0.074250,0.076523,0.078853,0.081240,0.083685,0.086189,0.088751,0.091374,0.094057,0.096801,0.099608,0.102476,0.105408,0.108403,0.111462,0.114587,0.117777,0.121033,0.124356,0.127747,0.131205,0.134732,0.138328,0.141994,0.145730,0.149537,0.153416,0.157367,0.161390,0.165487,0.169657,0.173901,0.178221,0.182615,0.187086,0.191632,0.196256,0.200957,0.205736,0.210592,0.215528,0.220543,0.225637,0.230811,0.236066,0.241401,0.246817,0.252315,0.257895,0.263556,0.269300,0.275127,0.281037,0.287029,0.293105,0.299264,0.305507,0.311833,0.318243,0.324736,0.331313,0.337974,0.344717,0.351544,0.358454,0.365446,0.372521,0.379677,0.386914,0.394231,0.401628,0.409104,0.416658,0.424289,0.431994,0.439774,0.447626,0.455549,0.463540,0.471597,0.479717,0.487898,0.496137,0.504429,0.512771,0.521158,0.529585,0.538046,0.546534,0.555042,0.563562,0.572084,0.580597,0.589089,0.597545,0.605949,0.614282,0.622521,0.630641,0.638612,0.646398,0.653956,0.661236,0.668177,0.674704,0.680727,0.686132,0.690778,0.694486,0.697027,0.698098,0.697302,0.694097,0.687741,0.677182,0.660906,0.636680,0.601157,0.549288,0.473616,0.364053,0.210506,0.014925
0.019899,0.019886,0.019874,0.019864,0.019857,0.019853,0.019853,0.019858,0.019868,0.019885,0.019908,0.019939,0.019979,0.020028,0.020086,0.020155,0.020235,0.020327,0.020432,0.020550,0.020682,0.020829,0.020991,0.021170,0.021365,0.021579,0.021810,0.022061,0.022331,0.022622,0.022934,0.023268,0.023624,0.024004,0.024407,0.024836,0.025289,0.025769,0.026276,0.026810,0.027373,0.027964,0.028585,0.029236,0.029918,0.030632,0.031379,0.032158,0.032971,0.033819,0.034702,0.035620,0.036575,0.037568,0.038598,0.039667,0.040775,0.041923,0.043112,0.044342,0.045614,0.046929,0.048287,0.049689,0.051136,0.052628,0.054166,0.055751,0.057383,0.059063,0.060792,0.062570,0.064398,0.066277,0.068207,0.070189,0.072223,0.074311,0.076453,0.078649,0.080900,0.083207,0.085571,0.087991,0.090470,0.093006,0.095601,0.098256,0.100971,0.103747,0.106584,0.109483,0.112444,0.115468,0.118557,0.121709,0.124926,0.128209,0.131558,0.134973,0.138455,0.142005,0.145623,0.149309,0.153065,0.156891,0.160787,0.164753,0.168791,0.172900,0.177082,0.181336,0.185664,0.190065,0.194539,0.199089,0.203713,0.208412,0.213186,0.218037,0.222963,0.227967,0.233047,0.238204,0.243439,0.248751,0.254141,0.259609,0.265155,0.270780,0.276483,0.282264,0.288124,0.294063,0.300080,0.306175,0.312349,0.318601,0.324930,0.331337,0.337821,0.344382,0.351019,0.357731,0.364519,0.371381,0.378316,0.385323,0.392401,0.399550,0.406766,0.414050,0.421399,0.428812,0.436285,0.443818,0.451406,0.459048,0.466740,0.474478,0.482258,0.490076,0.497926,0.505804,0.513702,0.521615,0.529533,0.537448,0.545351,0.553229,0.561070,0.568861,0.576583,0.584219,0.591747,0.599142,0.606375,0.613413,0.620217,0.626741,0.632931,0.638722,0.644036,0.648782,0.652845,0.656085,0.658329,0.659361,0.658905,0.656608,0.652010,0.644508,0.633293,0.617273,0.594958,0.564302,0.522522,0.465934,0.390031,0.290299,0.164850,0.019900
0.024873,0.024855,0.024838,0.024823,0.024811,0.024802,0.024798,0.024798,0.024804,0.024816,0.024836,0.024863,0.024898,0.024943,0.024997,0.025062,0.025138,0.025226,0.025327,0.025441,0.025569,0.025712,0.025871,0.026046,0.026237,0.026447,0.026674,0.026921,0.027187,0.027474,0.027781,0.028111,0.028463,0.028838,0.029237,0.029661,0.030110,0.030585,0.031087,0.031616,0.032173,0.032759,0.033374,0.034020,0.034696,0.035404,0.036144,0.036917,0.037723,0.038563,0.039439,0.040350,0.041297,0.042281,0.043303,0.044363,0.045462,0.046601,0.047779,0.048999,0.050261,0.051564,0.052911,0.054301,0.055735,0.057214,0.058739,0.060310,0.061927,0.063593,0.065306,0.067068,0.068879,0.070740,0.072652,0.074616,0.076631,0.078698,0.080819,0.082993,0.085222,0.087506,0.089845,0.092240,0.094693,0.097202,0.099769,0.102395,0.105080,0.107825,0.110630,0.113495,0.116422,0.119411,0.122462,0.125576,0.128754,0.131996,0.135302,0.138674,0.142110,0.145613,0.149183,0.152819,0.156524,0.160296,0.164136,0.168045,0.172024,0.176072,0.180190,0.184379,0.188639,0.192970,0.197372,0.201847,0.206393,0.211013,0.215705,0.220470,0.225308,0.230220,0.235206,0.240266,0.245399,0.250607,0.255889,0.261246,0.266676,0.272181,0.277761,0.283414,0.289142,0.294943,0.300818,0.306766,0.312787,0.318881,0.325047,0.331284,0.337592,0.343971,0.350418,0.356934,0.363518,0.370168,0.376883,0.383661,0.390502,0.397403,0.404362,0.411378,0.418447,0.425569,0.432739,0.439954,0.447212,0.454507,0.461837,0.469197,0.476580,0.483983,0.491397,0.498817,0.506234,0.513639,0.521024,0.528376,0.535683,0.542933,0.550108,0.557192,0.564164,0.571001,0.577678,0.584164,0.590424,0.596419,0.602102,0.607419,0.612304,0.616683,0.620466,0.623543,0.625786,0.627034,0.627093,0.625723,0.622624,0.617418,0.609625,0.598632,0.583651,0.563662,0.537351,0.503049,0.458693,0.401898,0.330276,0.242263,0.138696,0.024876
0.029846,0.029822,0.029800,0.029779,0.029762,0.029748,0.029738,0.029733,0.029734,0.029741,0.029755,0.029777,0.029808,0.029848,0.029897,0.029958,0.030029,0.030113,0.030209,0.030318,0.030442,0.030581,0.030735,0.030905,0.031092,0.031296,0.031519,0.031761,0.032023,0.032304,0.032607,0.032932,0.033279,0.033649,0.034043,0.034462,0.034905,0.035375,0.035871,0.036394,0.036945,0.037525,0.038134,0.038773,0.039443,0.040144,0.040876,0.041642,0.042441,0.043273,0.044141,0.045043,0.045982,0.046957,0.047970,0.049021,0.050110,0.051238,0.052406,0.053615,0.054865,0.056157,0.057491,0.058869,0.060290,0.061756,0.063266,0.064823,0.066425,0.068075,0.069772,0.071517,0.073311,0.075154,0.077047,0.078991,0.080986,0.083033,0.085132,0.087284,0.089489,0.091749,0.094064,0.096433,0.098859,0.101341,0.103880,0.106476,0.109130,0.111843,0.114615,0.117447,0.120339,0.123292,0.126305,0.129381,0.132519,0.135719,0.138982,0.142309,0.145700,0.149156,0.152677,0.156263,0.159914,0.163632,0.167417,0.171268,0.175187,0.179174,0.183229,0.187352,0.191543,0.195804,0.200134,0.204533,0.209002,0.213541,0.218151,0.222830,0.227580,0.232401,0.237292,0.242254,0.247286,0.252390,0.257564,0.262808,0.268124,0.273509,0.278965,0.284491,0.290086,0.295750,0.301483,0.307285,0.313154,0.319090,0.325093,0.331161,0.337294,0.343491,0.349750,0.356070,0.362451,0.368890,0.375387,0.381938,0.388542,0.395198,0.401902,0.408651,0.415444,0.422277,0.429147,0.436049,0.442979,0.449933,0.456906,0.463892,0.470885,0.477878,0.484863,0.491833,0.498777,0.505685,0.512547,0.519348,0.526075,0.532711,0.539238,0.545636,0.551880,0.557945,0.563801,0.569412,0.574740,0.579738,0.584355,0.588528,0.592185,0.595242,0.597601,0.599141,0.599721,0.599172,0.597287,0.593816,0.588451,0.580815,0.570440,0.556746,0.539018,0.516372,0.487736,0.451850,0.407304,0.352688,0.286912,0.209781,0.122798,0.029851
0.034819,0.034788,0.034759,0.034733,0.034709,0.034689,0.034673,0.034662,0.034657,0.034659,0.034667,0.034684,0.034709,0.034743,0.034787,0.034842,0.034908,0.034987,0.035078,0.035182,0.035300,0.035433,0.035582,0.035747,0.035929,0.036128,0.036346,0.036582,0.036838,0.037114,0.037412,0.037731,0.038072,0.038437,0.038825,0.039237,0.039675,0.040138,0.040628,0.041144,0.041689,0.042262,0.042864,0.043496,0.044158,0.044852,0.045577,0.046334,0.047125,0.047949,0.048808,0.049702,0.050631,0.051597,0.052599,0.053640,0.054718,0.055836,0.056993,0.058190,0.059428,0.060708,0.062029,0.063393,0.064801,0.066252,0.067748,0.069289,0.070876,0.072509,0.074190,0.075917,0.077693,0.079518,0.081392,0.083316,0.085290,0.087315,0.089392,0.091521,0.093703,0.095938,0.098227,0.100571,0.102969,0.105423,0.107933,0.110499,0.113122,0.115803,0.118542,0.121339,0.124196,0.127112,0.130087,0.133124,0.136221,0.139379,0.142599,0.145882,0.149227,0.152634,0.156106,0.159641,0.163240,0.166903,0.170632,0.174425,0.178284,0.182208,0.186199,0.190256,0.194379,0.198569,0.202826,0.207150,0.211542,0.216001,0.220527,0.225120,0.229782,0.234511,0.239307,0.244172,0.249103,0.254102,0.259168,0.264301,0.269501,0.274768,0.280100,0.285498,0.290961,0.296489,0.302081,0.307736,0.313454,0.319233,0.325074,0.330974,0.336933,0.342949,0.349021,0.355147,0.361327,0.367557,0.373836,0.380162,0.386533,0.392945,0.399396,0.405883,0.412402,0.418950,0.425523,0.432115,0.438723,0.445341,0.451962,0.458581,0.465190,0.471781,0.478346,0.484874,0.491356,0.497780,0.504131,0.510396,0.516558,0.522599,0.528499,0.534233,0.539776,0.545099,0.550168,0.554945,0.559385,0.563440,0.567052,0.570153,0.572666,0.574502,0.575554,0.575698,0.574787,0.572647,0.569068,0.563803,0.556550,0.546951,0.534573,0.518896,0.499303,0.475071,0.445374,0.409312,0.365986,0.314639,0.254904,0.187151,0.112864,0.034826
0.039790,0.039753,0.039717,0.039683,0.039652,0.039625,0.039603,0.039586,0.039574,0.039569,0.039572,0.039582,0.039601,0.039629,0.039667,0.039716,0.039776,0.039848,0.039933,0.040031,0.040144,0.040271,0.040414,0.040573,0.040748,0.040942,0.041153,0.041383,0.041633,0.041904,0.042195,0.042507,0.042842,0.043200,0.043582,0.043988,0.044419,0.044875,0.045358,0.045867,0.046405,0.046970,0.047565,0.048189,0.048843,0.049528,0.050245,0.050994,0.051776,0.052591,0.053440,0.054324,0.055244,0.056199,0.057192,0.058221,0.059289,0.060395,0.061540,0.062725,0.063950,0.065217,0.066525,0.067875,0.069269,0.070705,0.072186,0.073711,0.075282,0.076898,0.078561,0.080270,0.082028,0.083833,0.085687,0.087590,0.089543,0.091547,0.093601,0.095706,0.097864,0.100074,0.102337,0.104654,0.107024,0.109450,0.111930,0.114466,0.117057,0.119706,0.122411,0.125173,0.127994,0.130872,0.133810,0.136806,0.139862,0.142978,0.146155,0.149392,0.152690,0.156050,0.159471,0.162955,0.166501,0.170110,0.173782,0.177517,0.181315,0.185178,0.189104,0.193095,0.197149,0.201269,0.205453,0.209701,0.214015,0.218393,0.222836,0.227344,0.231917,0.236554,0.241256,0.246023,0.250853,0.255748,0.260707,0.265728,0.270813,0.275961,0.281170,0.286441,0.291773,0.297165,0.302616,0.308126,0.313693,0.319317,0.324996,0.330729,0.336515,0.342352,0.348238,0.354172,0.360152,0.366175,0.372240,0.378343,0.384482,0.390654,0.396855,0.403083,0.409332,0.415599,0.421880,0.428168,0.434459,0.440745,0.447022,0.453281,0.459514,0.465712,0.471865,0.477964,0.483995,0.489946,0.495803,0.501548,0.507164,0.512630,0.517925,0.523022,0.527894,0.532508,0.536828,0.540814,0.544418,0.547586,0.550259,0.552366,0.553826,0.554546,0.554416,0.553312,0.551084,0.547560,0.542538,0.535777,0.526997,0.515869,0.502006,0.484962,0.464229,0.439236,0.409376,0.374040,0.332690,0.284978,0.230914,0.171056,0.106681,0.039801
0.044761,0.044716,0.044672,0.044630,0.044592,0.044558,0.044528,0.044503,0.044485,0.044473,0.044468,0.044471,0.044483,0.044505,0.044536,0.044578,0.044631,0.044697,0.044775,0.044867,0.044973,0.045093,0.045229,0.045382,0.045551,0.045737,0.045942,0.046166,0.046409,0.046672,0.046956,0.047262,0.047590,0.047941,0.048315,0.048714,0.049137,0.049586,0.050061,0.050563,0.051092,0.051650,0.052236,0.052852,0.053497,0.054174,0.054881,0.055621,0.056393,0.057199,0.058038,0.058912,0.059821,0.060766,0.061747,0.062765,0.063821,0.064915,0.066048,0.067220,0.068432,0.069685,0.070979,0.072315,0.073693,0.075114,0.076579,0.078088,0.079642,0.081241,0.082885,0.084576,0.086314,0.088100,0.089934,0.091816,0.093747,0.095728,0.097759,0.099840,0.101973,0.104158,0.106394,0.108684,0.111026,0.113422,0.115872,0.118377,0.120937,0.123552,0.126223,0.128950,0.131734,0.134575,0.137474,0.140430,0.143445,0.146518,0.149650,0.152842,0.156093,0.159405,0.162776,0.166208,0.169701,0.173254,0.176869,0.180546,0.184284,0.188084,0.191946,0.195870,0.199856,0.203904,0.208015,0.212188,0.216424,0.220721,0.225081,0.229504,0.233988,0.238534,0.243141,0.247810,0.252541,0.257331,0.262182,0.267093,0.272063,0.277092,0.282180,0.287324,0.292525,0.297782,0.303093,0.308459,0.313876,0.319346,0.324865,0.330432,0.336046,0.341706,0.347408,0.353152,0.358934,0.364753,0.370606,0.376489,0.382399,0.388334,0.394290,0.400262,0.406245,0.412237,0.418230,0.424219,0.430199,0.436161,0.442100,0.448007,0.453873,0.459688,0.465441,0.471122,0.476716,0.482209,0.487586,0.492829,0.497919,0.502834,0.507549,0.512038,0.516270,0.520212,0.523825,0.527066,0.529886,0.532230,0.534034,0.535227,0.535727,0.535439,0.534255,0.532049,0.528678,0.523974,0.517746,0.509771,0.499794,0.487521,0.472620,0.454720,0.433414,0.408269,0.378856,0.344782,0.305756,0.261672,0.212718,0.159480,0.103005,0.044776
